cost(per GB),cloudlet-0,cloudlet-1,cloudlet-2,cloudlet-3,cloudlet-4,cloudlet-5,cloudlet-6,cloudlet-7,cloudlet-8,cloudlet-9,cloudlet-10,cloudlet-11,cloudlet-12,cloudlet-13,cloudlet-14,cloudlet-15,cloudlet-16,cloudlet-17,cloudlet-18,cloudlet-19,cloudlet-20,cloudlet-21,cloudlet-22,cloudlet-23,cloudlet-24,cloudlet-25,cloudlet-26,cloudlet-27,cloudlet-28,cloudlet-29,cloudlet-30,cloudlet-31,cloudlet-32,cloudlet-33,cloudlet-34,cloudlet-35,cloudlet-36,cloudlet-37,cloudlet-38,cloudlet-39,cloudlet-40,cloudlet-41,cloudlet-42,cloudlet-43,cloudlet-44,cloudlet-45,cloudlet-46,cloudlet-47,cloudlet-48,cloudlet-49,cloudlet-50,cloudlet-51,cloudlet-52,cloudlet-53,cloudlet-54,cloudlet-55,cloudlet-56,cloudlet-57,cloudlet-58,cloudlet-59,cloudlet-60,cloudlet-61,cloudlet-62,cloudlet-63,cloudlet-64,cloudlet-65,cloudlet-66,cloudlet-67,cloudlet-68,cloudlet-69,cloudlet-70,cloudlet-71,cloudlet-72,cloudlet-73,cloudlet-74,cloudlet-75,cloudlet-76,cloudlet-77,cloudlet-78,cloudlet-79,cloudlet-80,cloudlet-81,cloudlet-82,cloudlet-83,cloudlet-84,cloudlet-85,cloudlet-86,cloudlet-87,cloudlet-88,cloudlet-89,cloudlet-90,cloudlet-91,cloudlet-92,cloudlet-93,cloudlet-94,cloudlet-95,cloudlet-96,cloudlet-97,cloudlet-98,cloudlet-99,cloudlet-100,cloudlet-101,cloudlet-102,cloudlet-103,cloudlet-104,cloudlet-105,cloudlet-106,cloudlet-107,cloudlet-108,cloudlet-109,cloudlet-110,cloudlet-111,cloudlet-112,cloudlet-113
cloudlet-86,0.026959869,0.013124736,0.013209361,0.014305596,0.016343552,0.020347109,0.016635437,0.028485107,0.026651802,0.016386626,0.02705371,0.015714958,0.011189936,0.01328839,0.016199637,0.023716214,0.020457002,0.017789096,0.015729219,0.026241803,0.026071226,0.011392458,0.027000218,0.028753878,0.019696329,0.02773204,0.021741977,0.012259234,0.023182676,0.017502826,0.013470434,0.013054859,0.019203678,0.013215601,0.016633779,0.024670843,0.017859236,0.026125785,0.010728157,0.024958036,0.014034438,0.025911096,0.010001689,0.016052996,0.022743126,0.010020012,0.025869004,0.017862938,0.025252341,0.024085704,0.018787386,0.01674852,0.017475096,0.027397741,0.029099545,0.020242505,0.023935285,0.028146534,0.012226901,0.02592744,0.025549988,0.02200314,0.022601235,0.018005701,0.027540795,0.01456971,0.012851386,0.018630374,0.024977231,0.013333505,0.020015673,0.022725607,0.027771711,0.017980084,0.01892953,0.014810232,0.024386899,0.0192689,0.014441834,0.024248614,0.014082758,0.016147213,0.018742252,0.021387816,0.021221936,0.018375877,0,0.021148445,0.021005881,0.014700726,0.014493819,0.023635167,0.022724136,0.013995479,0.024759353,0.025260777,0.02328779,0.017952147,0.029292906,0.012650685,0.020398543,0.010979813,0.023085176,0.021520426,0.010506207,0.02079504,0.014616752,0.011672343,0.028076391,0.036081467,0.047123315,0.045352571,0.033576645,0.078244175
cloudlet-87,0.017835876,0.011200354,0.021968604,0.017663219,0.012080293,0.023336968,0.023657204,0.024150882,0.019704174,0.027903967,0.020174037,0.017068158,0.019355338,0.024814889,0.022885954,0.028468994,0.017980185,0.021226368,0.015966891,0.027188524,0.023715278,0.02635324,0.027414349,0.016503604,0.01997577,0.015868101,0.022614333,0.023454519,0.016554263,0.029125663,0.016004686,0.02038267,0.01629762,0.021612427,0.018203152,0.019961695,0.021808136,0.022307342,0.010907902,0.023847166,0.015619375,0.021049269,0.029944664,0.022042617,0.019425912,0.014542237,0.018026029,0.015177359,0.013200098,0.01128963,0.023104859,0.025114157,0.013407894,0.015533594,0.025645197,0.010652526,0.011039703,0.018186116,0.01870042,0.014566046,0.014801068,0.018773386,0.018379825,0.015809751,0.012561971,0.026575193,0.029101236,0.026456316,0.015042403,0.021426289,0.027968609,0.01676741,0.019715782,0.015056786,0.025680036,0.013779241,0.010040668,0.02238382,0.027562952,0.018878986,0.025385183,0.028826869,0.017649756,0.028071429,0.020387405,0.024504274,0.021148445,0,0.014008581,0.01091036,0.014324493,0.015072313,0.018206252,0.022817734,0.027929897,0.028108294,0.026796778,0.023119564,0.025481655,0.022161049,0.029555665,0.011922077,0.020538292,0.020854924,0.01782086,0.019591033,0.012743324,0.0251674,0.027514347,0.046999661,0.048517693,0.041275215,0.051305493,0.069357469
cloudlet-88,0.01498283,0.018998923,0.029078651,0.026229297,0.011121656,0.018087678,0.01205407,0.024740028,0.010513492,0.028230063,0.022487991,0.02327825,0.0165501,0.015201219,0.019366145,0.020991466,0.017740248,0.024676321,0.01929867,0.028541264,0.026022576,0.014784603,0.011731004,0.013859745,0.016398454,0.02641173,0.01352314,0.024642646,0.029865405,0.029525067,0.024536074,0.014965034,0.022979345,0.015300279,0.023774371,0.013971827,0.026846551,0.018456615,0.011668962,0.018286825,0.015943905,0.01196213,0.018244439,0.026600336,0.022888635,0.017149011,0.019200262,0.024836881,0.029126433,0.016283055,0.012345454,0.013370878,0.013479459,0.021760307,0.025361522,0.023949608,0.010593439,0.026357702,0.012528475,0.023299164,0.019545672,0.012343519,0.012834008,0.022830502,0.029223475,0.013757336,0.024796026,0.029429114,0.011555186,0.025798075,0.024363882,0.021003254,0.016273553,0.018012657,0.011423839,0.012282041,0.021613983,0.013856665,0.017719416,0.011296182,0.014197745,0.028202338,0.024407455,0.015040468,0.028322934,0.02649812,0.021005881,0.014008581,0,0.018862651,0.026989986,0.021793059,0.014064439,0.023233415,0.010996852,0.014024762,0.026485354,0.016252885,0.026009946,0.011602618,0.021247254,0.025676418,0.016952657,0.029121602,0.025785259,0.017175265,0.01376255,0.021041259,0.025597306,0.055747495,0.030165685,0.045274995,0.033377624,0.081146011
cloudlet-89,0.029983616,0.024537895,0.029149297,0.029607182,0.024160244,0.026176937,0.014353716,0.015897637,0.015272102,0.017835527,0.016901853,0.017680157,0.020155165,0.023260081,0.028995626,0.01062652,0.020526455,0.029765538,0.029482584,0.015983973,0.027618587,0.028061687,0.019748213,0.022314283,0.015515895,0.021769973,0.024776183,0.019798356,0.021696149,0.019866288,0.011913767,0.018828198,0.013379573,0.025539094,0.016539821,0.023924457,0.016509471,0.018331193,0.028617866,0.026459136,0.020536492,0.012937316,0.027026986,0.025229506,0.026651158,0.027658641,0.029598374,0.022620648,0.01970699,0.028269237,0.015945561,0.015910454,0.014799179,0.028928354,0.017461489,0.028212329,0.018311432,0.01077637,0.014265745,0.021617238,0.010216268,0.020981118,0.012420456,0.02628814,0.01951171,0.020255225,0.01639346,0.023576293,0.027899943,0.015244009,0.021532569,0.018670261,0.018161204,0.023687346,0.029224859,0.028854923,0.0231488,0.014887901,0.013450095,0.017149142,0.028928808,0.025771935,0.021597564,0.01790718,0.021310685,0.013707874,0.014700726,0.01091036,0.018862651,0,0.02545372,0.029791159,0.0154493,0.029164977,0.016064118,0.023125768,0.01936245,0.017782705,0.01969029,0.018359008,0.017659355,0.012051757,0.017350301,0.0195803,0.022847001,0.027159407,0.016074887,0.028818258,0.015111129,0.046755781,0.035736326,0.032812723,0.042533131,0.088091296
cloudlet-90,0.011251699,0.022654254,0.023541851,0.027478375,0.015117136,0.028513212,0.016828898,0.02165915,0.011922519,0.022634236,0.020453191,0.025898397,0.016645115,0.022203779,0.02427149,0.015902997,0.016217602,0.014608614,0.029455032,0.023858601,0.010330307,0.014138954,0.011047641,0.014543731,0.024256697,0.020674694,0.025558878,0.01982013,0.014398538,0.016290451,0.012149961,0.017874499,0.016251046,0.011125234,0.024036623,0.020559382,0.016617244,0.013397703,0.027924423,0.027278642,0.02715466,0.010108182,0.023608513,0.017085623,0.014716405,0.024753697,0.023311182,0.022009729,0.025452563,0.026292507,0.010896979,0.014099851,0.024266754,0.019629719,0.014796575,0.026270662,0.018976617,0.012055766,0.015286955,0.012760545,0.029405881,0.022354647,0.026716926,0.018857477,0.015639574,0.019709025,0.028333331,0.011521931,0.016802873,0.028064399,0.023554787,0.022633471,0.011977947,0.02827475,0.026856134,0.014810371,0.018252094,0.015137186,0.029868228,0.016099274,0.027394362,0.019333313,0.023864087,0.024304523,0.012286748,0.025330166,0.014493819,0.014324493,0.026989986,0.02545372,0,0.024985488,0.01098207,0.015482757,0.011318352,0.025409161,0.016760755,0.014383573,0.022359334,0.019843391,0.01214589,0.016438514,0.018212724,0.015617565,0.027155643,0.029919291,0.013829866,0.017199657,0.02952515,0.048499949,0.059396509,0.039774852,0.04439751,0.082747811
cloudlet-91,0.016447165,0.012584876,0.020202835,0.027633154,0.020663906,0.011506552,0.020877674,0.019724189,0.024778759,0.023918308,0.016884142,0.026854983,0.028678833,0.02242236,0.012866446,0.019898216,0.021368095,0.011943259,0.021818871,0.022958169,0.022774707,0.025038419,0.016407939,0.025671737,0.014703515,0.029021187,0.020698561,0.012157486,0.018827352,0.011545007,0.020695439,0.012607022,0.016427257,0.027019888,0.012989888,0.02579808,0.014533073,0.020080061,0.014806123,0.011218921,0.026182353,0.01429434,0.025870012,0.028028754,0.028706841,0.02440838,0.02277715,0.024739088,0.013272267,0.018630674,0.019916059,0.01828604,0.021338543,0.023821774,0.027506199,0.024073812,0.019273908,0.010918909,0.016939384,0.02960469,0.011047915,0.020525786,0.026367114,0.023471072,0.010744633,0.029320068,0.025355236,0.018770206,0.01157877,0.016778615,0.026431244,0.025412449,0.016163874,0.028693308,0.023478447,0.029329037,0.013973174,0.029047853,0.012185133,0.028245511,0.02625,0.025048682,0.026135769,0.013472067,0.026066164,0.02145068,0.023635167,0.015072313,0.021793059,0.029791159,0.024985488,0,0.023651666,0.019235961,0.014917351,0.013144603,0.024689715,0.014289772,0.019862837,0.026683241,0.029138221,0.020807293,0.024921777,0.022059071,0.01101659,0.029455673,0.022082362,0.016249467,0.020150971,0.04771204,0.058349237,0.050447011,0.042834412,0.062009907
cloudlet-92,0.023807017,0.025941659,0.025743121,0.02768981,0.027409612,0.018144007,0.013521536,0.017934944,0.011035391,0.010990169,0.020124009,0.010710054,0.012136443,0.02050106,0.024159851,0.028046564,0.028549587,0.029208939,0.024119261,0.025118709,0.015244673,0.029133784,0.029156934,0.017323056,0.029965801,0.024385153,0.011812112,0.027959145,0.020908159,0.018685565,0.016559722,0.025762378,0.010608338,0.011802813,0.010684912,0.014294142,0.019386128,0.02069506,0.014695953,0.011073098,0.028960977,0.026113931,0.018338125,0.01333543,0.012276423,0.023477279,0.015243872,0.029440791,0.029100996,0.028014647,0.01435215,0.020194582,0.028634214,0.028504904,0.029452572,0.022736079,0.010131481,0.021366909,0.029557587,0.02114587,0.01047182,0.027430479,0.012278596,0.022554947,0.013627566,0.01740633,0.019979577,0.015291697,0.011155263,0.028890092,0.014204418,0.026481966,0.025112202,0.027676856,0.017721842,0.020521255,0.015213163,0.029229185,0.025504444,0.026967029,0.010577096,0.012332861,0.016056038,0.016653011,0.013073626,0.026291094,0.022724136,0.018206252,0.014064439,0.0154493,0.01098207,0.023651666,0,0.028531267,0.025940037,0.012539779,0.01362851,0.02824056,0.019968377,0.012563637,0.02361762,0.015817456,0.021071073,0.025592386,0.015064912,0.011807251,0.026480953,0.014743041,0.018145056,0.036945234,0.035044042,0.048395005,0.033840645,0.066188089
cloudlet-93,0.029244725,0.020408969,0.012137906,0.011417638,0.027325058,0.02398055,0.026524961,0.017810191,0.027454214,0.011741686,0.029951386,0.013902148,0.027568597,0.012008546,0.016033937,0.013787584,0.021264097,0.028094376,0.024013718,0.012280799,0.02432137,0.016920858,0.016749322,0.025392958,0.023675668,0.022364196,0.026805467,0.025298403,0.021407511,0.019159322,0.019902879,0.023006604,0.014240666,0.023751977,0.014467804,0.016584593,0.025069025,0.022179851,0.023617237,0.010528624,0.027194149,0.011880359,0.011638565,0.022762741,0.014240398,0.014264053,0.020869998,0.029745793,0.029124726,0.027959048,0.026860827,0.017297406,0.013993359,0.018823284,0.019788179,0.025007251,0.019697764,0.022137815,0.028329618,0.015470931,0.018167436,0.024835752,0.018538595,0.026099657,0.013947205,0.021187869,0.014742381,0.010879815,0.012201935,0.014057309,0.022079816,0.012212438,0.029651604,0.025652218,0.021018825,0.018841484,0.012184954,0.026646544,0.013041323,0.024883742,0.028310025,0.010605653,0.023655794,0.02710209,0.02113506,0.011844809,0.013995479,0.022817734,0.023233415,0.029164977,0.015482757,0.019235961,0.028531267,0,0.023706542,0.017047782,0.018155763,0.017671855,0.023535722,0.010792859,0.026286452,0.01349055,0.023559322,0.014600144,0.011133822,0.017187837,0.011921155,0.021441895,0.02108093,0.041440182,0.049757336,0.040589148,0.034336829,0.066385763
cloudlet-94,0.015351808,0.023387963,0.016463856,0.013267081,0.022890096,0.024583568,0.021127323,0.02410692,0.020037355,0.012392253,0.025248671,0.025659893,0.028216619,0.017150109,0.025924925,0.021923124,0.021629952,0.01495383,0.025350922,0.016595848,0.013060556,0.029033436,0.017860186,0.015737342,0.026022788,0.02828969,0.020910429,0.022903602,0.022735781,0.015758072,0.0203195,0.011682779,0.019837803,0.026108802,0.016561447,0.023459614,0.019324851,0.015765047,0.018561306,0.029274185,0.010888427,0.011819151,0.014181116,0.013800516,0.023643822,0.026649331,0.012468569,0.026755696,0.020181632,0.023986967,0.021743621,0.022460335,0.013941688,0.019157274,0.019727277,0.011806347,0.012099907,0.011313776,0.027170688,0.022548193,0.020475061,0.018709683,0.014821592,0.02361887,0.0144038,0.01939691,0.015069045,0.017082116,0.020098718,0.029216153,0.014236282,0.01736741,0.024695631,0.01653907,0.029245475,0.021594563,0.020012646,0.018946289,0.023257042,0.027079782,0.024985022,0.010872609,0.028890074,0.012525318,0.024806206,0.013223436,0.024759353,0.027929897,0.010996852,0.016064118,0.011318352,0.014917351,0.025940037,0.023706542,0,0.012797962,0.013288649,0.029057202,0.013225065,0.010252269,0.017197091,0.026319173,0.0124885,0.014496935,0.02357023,0.021049949,0.024972123,0.015130847,0.016727726,0.050741192,0.036561679,0.048687893,0.054160876,0.060674638
cloudlet-95,0.01537648,0.023965971,0.027862271,0.02786497,0.019162794,0.02793129,0.017806337,0.029025782,0.019437251,0.012290161,0.028833391,0.018773431,0.014904516,0.011694119,0.029508127,0.026537568,0.01606424,0.019705233,0.018662292,0.023073973,0.010635621,0.023997727,0.026498145,0.019964563,0.019822967,0.012843899,0.028284956,0.029519406,0.025942905,0.020362938,0.021217976,0.012686343,0.020312755,0.027796449,0.012450752,0.023921458,0.011803521,0.015984646,0.016878058,0.0214463,0.011089856,0.01025229,0.026938113,0.028915423,0.023383229,0.013073675,0.013519176,0.010240446,0.023313489,0.022171036,0.026997008,0.013164519,0.029627863,0.022110997,0.01049608,0.029153719,0.024505389,0.015998756,0.013658858,0.027269554,0.012538633,0.010529921,0.024523843,0.027909427,0.027813515,0.022445019,0.0195545,0.028649545,0.014021891,0.017341895,0.027427592,0.018897443,0.022170534,0.02283635,0.010880835,0.02265891,0.013203984,0.017221529,0.012736229,0.029446803,0.0187377,0.022061732,0.02715678,0.01220686,0.022101821,0.022566474,0.025260777,0.028108294,0.014024762,0.023125768,0.025409161,0.013144603,0.012539779,0.017047782,0.012797962,0,0.012264201,0.019438439,0.019808756,0.012005769,0.02085903,0.025624174,0.02155927,0.028115931,0.020667348,0.014571103,0.020905224,0.02623833,0.013701281,0.053865015,0.053324401,0.046350502,0.05315922,0.062805061
cloudlet-96,0.014712687,0.015076525,0.029325144,0.020429149,0.01768601,0.012203566,0.019166367,0.024099673,0.02897023,0.017116676,0.025063991,0.017739888,0.013127338,0.012721684,0.019331193,0.022248909,0.017377025,0.029039527,0.01132381,0.020915928,0.028131663,0.017665086,0.018974819,0.027582851,0.023193909,0.027140265,0.016803541,0.019895085,0.023843628,0.023355695,0.025221919,0.029303669,0.029263477,0.022474367,0.010745443,0.011923362,0.012100139,0.01037436,0.019626411,0.029917713,0.028430865,0.012236783,0.028462375,0.011773548,0.028002637,0.028658923,0.024492805,0.011643682,0.02133391,0.010551521,0.025582121,0.012878129,0.029116562,0.024082983,0.015297419,0.018930424,0.026328326,0.019062258,0.022024392,0.026017127,0.018563643,0.019406006,0.012725057,0.016224972,0.011313518,0.0227146,0.021726102,0.027201495,0.014272637,0.027485394,0.0128368,0.025131457,0.022224644,0.021120619,0.019130576,0.011392694,0.011654132,0.019641145,0.018884528,0.010101509,0.027956574,0.010896289,0.028456284,0.013699079,0.011965058,0.017063721,0.02328779,0.026796778,0.026485354,0.01936245,0.016760755,0.024689715,0.01362851,0.018155763,0.013288649,0.012264201,0,0.029212125,0.01375535,0.021732025,0.026993751,0.017666301,0.018245849,0.011545364,0.012560962,0.028065409,0.028177304,0.021592827,0.016491601,0.038601156,0.05160987,0.049850636,0.055512347,0.078120438
cloudlet-97,0.0219528,0.014999916,0.026815273,0.011466249,0.02877453,0.019698256,0.018800142,0.02106464,0.027479861,0.025049371,0.020805991,0.021133466,0.012267448,0.014731794,0.02596396,0.016495506,0.013474362,0.015646647,0.020877089,0.028309146,0.015485429,0.015043552,0.024932981,0.011048014,0.02619875,0.014884045,0.027531591,0.013313863,0.022117843,0.011150594,0.025394288,0.015239671,0.026363494,0.024188296,0.021905485,0.022681326,0.028246075,0.027670151,0.018348284,0.018962642,0.022511718,0.028405803,0.022930744,0.028629918,0.013973414,0.016967476,0.027659538,0.014488599,0.018960746,0.019985777,0.015402903,0.02913603,0.018869637,0.018971927,0.019894987,0.015270708,0.023066134,0.017651905,0.029968788,0.015249829,0.018495914,0.020051871,0.02596511,0.029683335,0.021573854,0.024953164,0.021050047,0.017294084,0.024275662,0.028839064,0.013083716,0.013840146,0.020826225,0.019084414,0.013718092,0.026586677,0.013976972,0.011893114,0.010561948,0.012631182,0.010587238,0.025367387,0.015536082,0.014327415,0.025072229,0.017096652,0.017952147,0.023119564,0.016252885,0.017782705,0.014383573,0.014289772,0.02824056,0.017671855,0.029057202,0.019438439,0.029212125,0,0.016584131,0.01869596,0.012777179,0.027755323,0.024176102,0.01627824,0.024554295,0.011930434,0.022817729,0.029260815,0.02906977,0.053175077,0.03709834,0.050060116,0.038978708,0.071600644
cloudlet-98,0.010943548,0.028279459,0.020958198,0.023278725,0.014708913,0.010320983,0.023328795,0.010124109,0.013901593,0.018218831,0.019751598,0.024686082,0.021097099,0.017115528,0.029458769,0.024877294,0.021175862,0.020039369,0.010973627,0.02918925,0.014749045,0.01644056,0.019665076,0.017996056,0.021395087,0.016332914,0.014130407,0.022472091,0.01400886,0.029551003,0.025257182,0.01326045,0.02894423,0.014417814,0.024256311,0.027376645,0.013134703,0.013028084,0.021524846,0.016304725,0.029005774,0.021387703,0.01688842,0.020840629,0.020746454,0.021809674,0.023589655,0.01896022,0.011386423,0.012252308,0.023330293,0.011837144,0.029129091,0.022695481,0.017741178,0.010108275,0.013519818,0.012185928,0.022845662,0.017582193,0.027282407,0.011842719,0.027398368,0.022808776,0.018035908,0.018899204,0.023422695,0.020275656,0.015607689,0.014767883,0.017836827,0.012469953,0.015287595,0.016149803,0.027749422,0.011641327,0.025121988,0.012370249,0.028822569,0.025825079,0.026225284,0.014407644,0.026040991,0.017531663,0.029090599,0.021492733,0.029292906,0.025481655,0.026009946,0.01969029,0.022359334,0.019862837,0.019968377,0.023535722,0.013225065,0.019808756,0.01375535,0.016584131,0,0.011033975,0.018089762,0.015908238,0.023084622,0.022636932,0.026999997,0.015337864,0.028445594,0.020685975,0.019093355,0.058734753,0.058788535,0.050363489,0.04504868,0.081026357
cloudlet-99,0.026065902,0.018145754,0.029540523,0.019639516,0.020833192,0.012928112,0.018790055,0.016466985,0.025048082,0.01787863,0.015153447,0.015950989,0.014234333,0.014574594,0.018829804,0.026947734,0.022359914,0.018066773,0.019926357,0.027490114,0.021724048,0.014591697,0.010450956,0.023538633,0.022917742,0.015135183,0.019834174,0.01413196,0.029802262,0.011827663,0.017255551,0.029575908,0.021891426,0.025499601,0.015552419,0.027219792,0.02708998,0.012197863,0.026118664,0.015404266,0.01143173,0.014061631,0.011954677,0.010324904,0.029277514,0.015679062,0.026908651,0.01284095,0.027374519,0.020893558,0.013153291,0.0226688,0.019244808,0.017001197,0.016070926,0.025934961,0.02256239,0.023378486,0.025973876,0.018723361,0.02149452,0.02980229,0.029465885,0.024037068,0.018424354,0.016071431,0.029754303,0.022504606,0.015038471,0.029012114,0.014851606,0.028196234,0.011454203,0.015546976,0.015358778,0.020075691,0.013878086,0.011230249,0.019401949,0.026898086,0.016228188,0.02249913,0.02129762,0.018774754,0.029219454,0.017864154,0.012650685,0.022161049,0.011602618,0.018359008,0.019843391,0.026683241,0.012563637,0.010792859,0.010252269,0.012005769,0.021732025,0.01869596,0.011033975,0,0.022402636,0.024333586,0.018637372,0.015575564,0.018281358,0.022365367,0.026177918,0.022885572,0.01374831,0.050775903,0.055162981,0.058723055,0.042141621,0.066070153
cloudlet-100,0.01085034,0.02381284,0.015321929,0.028949893,0.020313456,0.028548508,0.010667765,0.027453257,0.017789138,0.013533081,0.010195309,0.028141442,0.010088768,0.017342882,0.026785532,0.01768001,0.024760128,0.013513982,0.029429674,0.018433966,0.021142855,0.022088259,0.012258916,0.021295616,0.015357709,0.014766296,0.025736926,0.02257731,0.018212201,0.022146688,0.028187286,0.013341257,0.017915272,0.017097812,0.010300435,0.019167521,0.020528881,0.026999472,0.01786246,0.02111519,0.010244527,0.019408248,0.028670678,0.024510646,0.028857852,0.010641799,0.028448646,0.021200733,0.019224677,0.024843764,0.017545879,0.013037565,0.011016921,0.022282298,0.025305193,0.029615594,0.028757075,0.019951725,0.012203289,0.021660472,0.011894994,0.024988153,0.0212178,0.02297316,0.01460098,0.011976325,0.019346724,0.028461625,0.018984248,0.018916399,0.027803793,0.013546373,0.029606045,0.013435709,0.015135989,0.021105005,0.01944184,0.010772029,0.021357099,0.026124822,0.027857157,0.028121213,0.013163808,0.015361498,0.029696785,0.016133525,0.020398543,0.029555665,0.021247254,0.017659355,0.01214589,0.029138221,0.02361762,0.026286452,0.017197091,0.02085903,0.026993751,0.012777179,0.018089762,0.022402636,0,0.014587495,0.014200448,0.029856267,0.028921736,0.017525647,0.012175912,0.016655688,0.028090134,0.059421537,0.044788629,0.039902605,0.059949353,0.069562422
cloudlet-101,0.010256492,0.016205728,0.010527667,0.024808483,0.029614188,0.018411614,0.020707976,0.018392051,0.017185278,0.015327208,0.011931168,0.016867228,0.025876735,0.026803433,0.02884133,0.026499152,0.02043938,0.027749192,0.022742298,0.022370629,0.026241174,0.01771647,0.014657729,0.012224191,0.027084801,0.013504493,0.024150852,0.02984571,0.011305986,0.029922696,0.021392296,0.024584442,0.021424149,0.02754369,0.027562069,0.02135823,0.026777168,0.013093801,0.014394377,0.016371555,0.010857167,0.018070181,0.017521689,0.027777976,0.025474397,0.014239878,0.020247047,0.017647448,0.012411448,0.01086767,0.024471325,0.021852897,0.029890181,0.017835871,0.023724762,0.027869334,0.02595892,0.011260718,0.029599786,0.026982697,0.013817605,0.023776376,0.017354758,0.017034534,0.025133765,0.020348962,0.02905597,0.024582514,0.026562316,0.012299445,0.023347844,0.01123569,0.021967369,0.027155649,0.029788959,0.027927321,0.02825435,0.010020005,0.012664199,0.023016993,0.02625594,0.023331107,0.014280929,0.015367649,0.029775446,0.016213526,0.010979813,0.011922077,0.025676418,0.012051757,0.016438514,0.020807293,0.015817456,0.01349055,0.026319173,0.025624174,0.017666301,0.027755323,0.015908238,0.024333586,0.014587495,0,0.028881478,0.011287358,0.01685007,0.011110843,0.025975379,0.027893276,0.029130378,0.040259617,0.032590837,0.039617972,0.055302354,0.084952344
cloudlet-102,0.012002722,0.018119847,0.017029179,0.029083011,0.028352836,0.023081647,0.010890904,0.022675433,0.021320937,0.012494572,0.017742238,0.024658427,0.026558079,0.012055762,0.029887992,0.018599371,0.029126232,0.013456476,0.013288481,0.010264209,0.011975086,0.023814478,0.013629766,0.023544717,0.010854042,0.024873064,0.01047854,0.022003537,0.020584313,0.026896536,0.017464197,0.012812499,0.019432462,0.022914583,0.012309459,0.017144892,0.013268134,0.027815697,0.029534909,0.026492519,0.029255112,0.023762402,0.020791632,0.027913502,0.010016253,0.028498729,0.023030112,0.012876996,0.013529264,0.016343025,0.013092397,0.024156081,0.01145168,0.01300685,0.028818505,0.023130308,0.019139821,0.01485336,0.021386893,0.015894482,0.024317887,0.010806236,0.011362759,0.020730463,0.028169802,0.010842879,0.011806831,0.011783891,0.012567768,0.028853236,0.015801218,0.014197922,0.020217943,0.029618288,0.022877783,0.014491189,0.020695037,0.029759894,0.019088435,0.026627404,0.014654038,0.020736318,0.028835618,0.019009105,0.020948677,0.018305438,0.023085176,0.020538292,0.016952657,0.017350301,0.018212724,0.024921777,0.021071073,0.023559322,0.0124885,0.02155927,0.018245849,0.024176102,0.023084622,0.018637372,0.014200448,0.028881478,0,0.019134237,0.01515528,0.020868372,0.020316853,0.020014656,0.024854947,0.039615349,0.057189029,0.033826044,0.051489338,0.073253018
cloudlet-103,0.02549257,0.029462806,0.022235473,0.018843086,0.019367607,0.02660335,0.01757824,0.027065386,0.010070783,0.010065127,0.018605765,0.016395704,0.02355804,0.025520037,0.011702025,0.02288959,0.023769877,0.026507284,0.027076781,0.011711342,0.016303917,0.020568104,0.016564624,0.010343292,0.019906621,0.013432954,0.021239331,0.019600059,0.028199336,0.027665589,0.026620026,0.016791632,0.028057713,0.02257859,0.026312033,0.01735183,0.028192491,0.020770087,0.011116728,0.011346303,0.021733523,0.013291556,0.029961104,0.01949693,0.019997816,0.010241733,0.011439142,0.019707105,0.011126298,0.026491858,0.010323537,0.019545066,0.0169029,0.02328259,0.012097682,0.012740074,0.023823451,0.025593111,0.010374256,0.01846891,0.010360813,0.022468094,0.027008153,0.021057811,0.021376564,0.012898352,0.012777895,0.024697626,0.012758447,0.023386154,0.027701078,0.012867624,0.024616733,0.01498634,0.014365823,0.015386043,0.019751512,0.017399543,0.025101576,0.017353131,0.025606872,0.015603949,0.024379042,0.013725083,0.022556805,0.010547214,0.021520426,0.020854924,0.029121602,0.0195803,0.015617565,0.022059071,0.025592386,0.014600144,0.014496935,0.028115931,0.011545364,0.01627824,0.022636932,0.015575564,0.029856267,0.011287358,0.019134237,0,0.020798574,0.016891705,0.010418355,0.022728547,0.027801755,0.037337805,0.036752755,0.037628146,0.05192202,0.063412273
cloudlet-104,0.025857111,0.010079353,0.016098801,0.026132454,0.026333304,0.027434266,0.01570773,0.020567655,0.010949082,0.020147935,0.018554265,0.027651837,0.012393939,0.017527625,0.029943214,0.013206733,0.010445333,0.023895131,0.015425453,0.023776792,0.011823121,0.019391034,0.022889105,0.028391586,0.025742624,0.017661833,0.01751887,0.013914273,0.026326624,0.022571679,0.017316968,0.017104177,0.018134213,0.011334342,0.018539332,0.020837948,0.024287087,0.01983994,0.010185866,0.019375147,0.018021535,0.017454881,0.014593688,0.028120551,0.017967023,0.013202365,0.017217493,0.017026833,0.025049939,0.012984689,0.022841278,0.023597719,0.014643707,0.028387543,0.017750857,0.011393093,0.011434141,0.021610329,0.027806743,0.023003956,0.026441581,0.018195507,0.020892121,0.01265655,0.02573898,0.029483834,0.02887081,0.012921329,0.02862779,0.02010128,0.018975243,0.012443915,0.01938114,0.012287321,0.027454684,0.017181549,0.021136474,0.018503202,0.019349024,0.016319967,0.023117428,0.016512682,0.017413671,0.015862032,0.013087452,0.027006658,0.010506207,0.01782086,0.025785259,0.022847001,0.027155643,0.01101659,0.015064912,0.011133822,0.02357023,0.020667348,0.012560962,0.024554295,0.026999997,0.018281358,0.028921736,0.01685007,0.01515528,0.020798574,0,0.020060401,0.010707837,0.029040327,0.022724617,0.048293807,0.052440622,0.053922502,0.039520957,0.080329389
